date,open,high,low,close,volume
4/10/2021,138.515,138.955,135.105,135.955,96071561
5/10/2021,136.297,138.984,136.17,137.88,79010309
6/10/2021,136.278,138.896,135.203,138.75,81316333
7/10/2021,139.786,140.919,139.453,140.01,60319728
8/10/2021,140.733,140.88,139.297,139.629,57427997
11/10/2021,139.014,141.495,138.564,139.541,62976989
12/10/2021,139.952,139.971,137.812,138.271,71364244
13/10/2021,138.007,138.164,136.014,137.685,76959950
14/10/2021,138.857,140.587,138.271,140.47,68307056
15/10/2021,140.479,141.583,140.225,141.525,66385281
18/10/2021,140.167,143.479,139.883,143.196,83630197
19/10/2021,143.645,145.756,143.196,145.355,74630698
20/10/2021,145.296,146.322,144.73,145.844,57081696
21/10/2021,145.404,146.215,144.486,146.059,60015195
22/10/2021,146.264,146.743,145.238,145.287,57535644
25/10/2021,145.277,145.951,144.241,145.238,49559697
26/10/2021,145.912,147.387,145.599,145.902,59499646
27/10/2021,145.941,146.303,145.091,145.443,54810992
28/10/2021,146.391,149.664,146.293,149.078,97787266
29/10/2021,143.85,146.508,143.059,146.371,122093206
1/11/2021,145.58,146.274,144.417,145.551,72881121
2/11/2021,145.257,148.101,145.248,146.586,67539916
3/11/2021,146.948,148.492,146.391,148.023,53263842
4/11/2021,148.111,148.941,147.192,147.505,59012277
5/11/2021,148.63,148.934,146.839,148.033,64058901
8/11/2021,148.16,148.317,146.937,147.211,53840021
9/11/2021,146.976,148.18,146.839,147.573,55569112
10/11/2021,146.8,146.908,144.677,144.745,63788036
11/11/2021,145.763,146.223,144.51,144.696,40120054
12/11/2021,145.244,147.172,144.315,146.771,62434632
15/11/2021,147.143,148.62,146.223,146.781,57951760
16/11/2021,146.722,148.239,146.135,147.759,57984429
17/11/2021,147.759,151.673,147.749,150.196,86901026
18/11/2021,150.411,155.265,149.765,154.482,134869647
19/11/2021,154.266,157.564,153.171,157.104,114787932
22/11/2021,158.21,162.144,157.545,157.564,114946812
23/11/2021,157.662,158.327,155.646,157.946,93980638
24/11/2021,157.3,158.66,156.214,158.464,67972753
26/11/2021,156.145,157.006,153.004,153.445,75308067
29/11/2021,155.95,157.73,155.382,156.801,86843470
30/11/2021,156.556,161.968,156.488,161.752,170312647
1/12/2021,163.885,166.645,160.999,161.234,148789143
2/12/2021,155.333,160.676,154.413,160.245,133804518
3/12/2021,160.5,161.42,156.292,158.367,115490096
6/12/2021,160.764,164.277,160.754,161.772,105189898
7/12/2021,165.451,167.898,164.727,167.506,117821235
8/12/2021,168.436,172.184,167.036,171.322,114487848
9/12/2021,171.156,172.957,170.187,170.814,106585984
10/12/2021,171.45,175.775,170.941,175.599,112925899
13/12/2021,177.233,178.221,171.763,171.968,149948168
14/12/2021,171.489,173.925,168.514,170.589,136388994
15/12/2021,171.352,175.648,168.612,175.452,128250373
16/12/2021,175.432,177.252,167.085,168.563,146962464
17/12/2021,166.283,169.747,166.048,167.467,191238331
20/12/2021,164.668,166.919,163.866,166.107,105191938
21/12/2021,167.878,169.483,165.49,169.277,89228874
22/12/2021,169.326,172.086,168.455,171.87,90157885
23/12/2021,172.076,173.054,171.508,172.497,66889500
27/12/2021,173.289,176.548,173.27,176.46,73311652
28/12/2021,176.293,177.438,174.698,175.442,77445671
29/12/2021,175.481,176.753,174.317,175.53,61010752
30/12/2021,175.618,176.695,174.268,174.375,58490128
31/12/2021,174.268,175.383,173.456,173.759,62687398
3/1/2022,174.013,178.955,173.896,178.104,102245380
4/1/2022,178.71,179.014,175.276,175.843,97178957
5/1/2022,175.755,176.303,170.892,171.166,92508598
6/1/2022,168.993,171.538,167.956,168.309,94824226
7/1/2022,169.179,170.403,167.359,168.475,84848156
10/1/2022,165.451,168.798,164.561,168.494,104474161
11/1/2022,168.622,171.42,167.154,171.322,74504205
12/1/2022,172.34,173.377,171.068,171.763,73199699
13/1/2022,172.007,172.829,168.103,168.494,82692108
14/1/2022,167.663,170.05,167.418,169.355,78714346
18/1/2022,167.829,168.837,165.774,166.156,89004559
19/1/2022,166.351,167.408,162.378,162.662,92780040
20/1/2022,163.396,166.038,160.656,160.979,89458441
21/1/2022,160.891,162.76,158.817,158.924,120212274
24/1/2022,156.586,158.817,151.38,158.151,158811422
25/1/2022,155.568,159.267,153.65,156.351,113313134
26/1/2022,159.991,160.862,154.433,156.263,105951473
27/1/2022,158.964,160.324,154.883,155.803,119337195
28/1/2022,162.154,166.694,159.306,166.674,176073838
31/1/2022,166.508,171.244,165.872,171.029,113061799
1/2/2022,170.275,171.088,168.612,170.863,84363567
2/2/2022,170.999,172.105,169.61,172.066,83091859
3/2/2022,170.735,172.458,168.426,169.189,87498998
4/2/2022,168.21,170.581,167.23,168.905,80798345
7/2/2022,169.365,170.434,167.494,168.19,75689525
8/2/2022,168.258,171.805,167.964,171.296,73316480
9/2/2022,172.491,173.079,171.364,172.716,69843933
10/2/2022,170.62,171.933,168.082,168.641,89028996
11/2/2022,168.846,169.581,164.643,165.231,96676047
14/2/2022,163.986,166.152,163.193,165.466,84443214
15/2/2022,167.514,169.454,166.808,169.297,61263390
16/2/2022,168.376,169.836,166.612,169.062,59940663
17/2/2022,167.572,168.435,165.064,165.466,68182515
18/2/2022,166.387,167.092,162.83,163.918,81099435
22/2/2022,161.645,163.32,158.872,160.998,89319904
23/2/2022,162.193,162.791,156.521,156.834,88189616
24/2/2022,149.495,159.558,148.927,159.45,138294107
25/2/2022,160.528,161.782,157.618,161.518,90114910
28/2/2022,159.764,162.076,159.146,161.782,93134974
1/3/2022,161.37,163.232,158.696,159.901,81786908
2/3/2022,161.067,163.977,159.656,163.193,78113120
3/3/2022,165.064,165.495,162.203,162.87,75128318
4/3/2022,161.165,162.203,158.823,159.871,82044392
7/3/2022,160.058,161.684,155.825,156.08,94469663
8/3/2022,155.609,159.587,152.65,154.257,128497095
9/3/2022,158.216,160.107,156.188,159.656,89606102
10/3/2022,156.961,157.148,152.827,155.315,103212433
11/3/2022,155.717,156.06,151.377,151.602,95009829
14/3/2022,148.388,151.004,147.066,147.575,106533996
15/3/2022,147.85,152.425,147.34,151.955,91084993
16/3/2022,153.875,156.766,151.337,156.364,100232145
17/3/2022,155.404,157.745,154.443,157.373,74086803
18/3/2022,157.265,161.155,156.53,160.665,121014878
21/3/2022,160.205,162.987,159.715,162.037,93874547
22/3/2022,162.164,165.995,161.576,165.407,79883781
23/3/2022,164.594,169.15,164.261,166.769,96080302
24/3/2022,167.602,170.62,166.769,170.551,88309355
25/3/2022,170.365,171.737,169.258,171.188,78917942
28/3/2022,168.689,172.178,168.523,172.05,88545008
29/3/2022,173.118,175.391,172.775,175.342,98555916
30/3/2022,174.941,175.979,173.128,174.176,90760578
31/3/2022,174.245,174.431,170.874,171.08,100966124
1/4/2022,170.512,171.345,168.464,170.786,77159287
4/4/2022,171.041,174.882,170.914,174.833,74922576
5/4/2022,173.912,174.696,170.894,171.521,71917957
6/4/2022,168.876,170.12,166.691,168.356,87258447
7/4/2022,167.7,169.855,166.416,168.66,76026083
8/4/2022,168.307,168.307,165.779,166.652,75027467
11/4/2022,165.299,165.613,162.154,162.399,70786205
12/4/2022,164.623,166.436,163.271,164.271,77662829
13/4/2022,164.006,167.582,163.399,166.955,69191312
14/4/2022,167.171,167.808,161.704,161.949,73806588
18/4/2022,160.606,163.232,160.263,161.733,67628536
19/4/2022,161.684,164.427,160.596,164.016,66354719
20/4/2022,165.348,165.466,162.742,163.849,66556581
21/4/2022,165.495,168.062,162.556,163.056,85464427
22/4/2022,163.095,164.476,158.235,158.519,83166442
25/4/2022,157.863,159.871,155.257,159.587,94104774
26/4/2022,158.97,159.058,153.552,153.63,93690123
27/4/2022,152.758,156.56,152.239,153.405,86282981
28/4/2022,156.031,161.194,155.717,160.332,127584374
29/4/2022,158.568,162.84,154.071,154.463,129084234
2/5/2022,153.542,155.031,150.172,154.767,120567707
3/5/2022,154.953,157.461,153.16,156.256,87167980
4/5/2022,156.442,163.115,156.04,162.664,106068026
5/5/2022,160.538,160.763,151.818,153.601,127886652
6/5/2022,153.081,156.446,151.285,154.327,113944237
9/5/2022,152.021,152.904,148.646,149.205,129107375
10/5/2022,152.6,153.797,150.059,151.609,113200560
11/5/2022,150.618,152.531,143.072,143.749,140010641
12/5/2022,140.089,143.455,136.194,139.883,179173473
13/5/2022,141.875,145.319,140.423,144.348,111850636
16/5/2022,142.817,144.75,141.473,142.807,85017011
17/5/2022,146.065,146.958,143.926,146.438,76865474
18/5/2022,144.093,144.593,137.273,138.176,107682396
19/5/2022,137.254,139,134.035,134.771,133540253
20/5/2022,136.478,138.058,130.12,135.007,134845777
23/5/2022,135.203,140.57,135.066,140.423,115515898
24/5/2022,138.166,139.304,134.751,137.725,102177504
25/5/2022,135.831,139.128,135.742,137.882,90746247
26/5/2022,134.81,141.63,134.565,141.08,88900375
27/5/2022,142.66,146.87,142.533,146.83,89270312
31/5/2022,146.271,147.831,144.083,146.045,101770997
1/6/2022,147.085,148.891,144.907,145.918,72891784
2/6/2022,145.054,148.43,144.103,148.371,70989701
3/6/2022,144.142,145.192,141.748,142.65,86907337
6/6/2022,144.269,145.781,142.179,143.396,70254081
7/6/2022,141.64,146.202,141.394,145.918,66535024
8/6/2022,145.79,147.056,144.691,145.182,52937230
9/6/2022,144.318,145.172,139.854,139.962,68168579
10/6/2022,137.646,138.117,134.487,134.555,89721097
13/6/2022,130.375,132.661,128.972,129.404,119912520
14/6/2022,130.63,131.376,129.011,130.267,83192391
15/6/2022,131.769,134.761,129.679,132.887,89814399
16/6/2022,129.6,129.904,126.617,127.618,106093771
17/6/2022,127.628,130.581,127.373,129.09,131994517
21/6/2022,130.915,134.487,130.817,133.319,79479632
22/6/2022,132.259,135.173,131.396,132.809,72030886
23/6/2022,134.251,135.988,133.083,135.674,71073813
24/6/2022,137.273,139.245,137.146,139,87443548
27/6/2022,140.021,140.796,138.323,139,68889681
28/6/2022,139.461,140.727,134.742,134.859,65823829
29/6/2022,134.879,138.029,134.104,136.616,64998624
30/6/2022,134.673,135.772,131.258,134.153,97106382
1/7/2022,133.486,136.429,133.113,136.322,69717561
5/7/2022,135.183,138.951,134.359,138.902,71976525
6/7/2022,138.696,141.414,138.431,140.236,72673651
7/7/2022,140.6,143.798,140.59,143.602,65009706
8/7/2022,142.533,144.78,142.277,144.279,63335861
11/7/2022,142.935,143.887,141.08,142.15,61956044
12/7/2022,143.023,145.663,142.327,143.121,76131975
13/7/2022,140.305,143.7,139.452,142.758,69849029
14/7/2022,141.375,146.153,140.56,145.682,76673516
15/7/2022,146.968,148.027,145.417,147.35,74828040
18/7/2022,147.91,148.724,143.945,144.309,79892134
19/7/2022,145.143,148.391,144.152,148.165,81424309
20/7/2022,148.283,150.834,147.547,150.167,63606267
21/7/2022,151.599,152.649,149.087,152.433,63864556
22/7/2022,152.472,153.346,150.53,151.197,65423500
25/7/2022,151.118,152.129,149.421,150.078,52617054
26/7/2022,149.401,150.216,147.969,148.754,54103431
27/7/2022,149.715,154.376,149.303,153.846,77144512
28/7/2022,154.033,154.68,151.511,154.396,79850735
29/7/2022,158.212,160.558,156.505,159.459,99875741
1/8/2022,157.987,160.518,157.869,158.477,66555840
2/8/2022,157.094,159.361,156.633,157.006,58782204
3/8/2022,157.82,163.462,157.732,163.011,80958367
4/8/2022,162.893,164.051,161.343,162.697,54432535
5/8/2022,160.368,162.962,160.162,162.471,55709749
8/8/2022,163.473,164.888,161.341,161.999,59227292
9/8/2022,161.164,162.933,160.407,162.048,62036141
10/8/2022,164.76,166.391,163.994,166.293,68948611
11/8/2022,167.099,168.013,165.261,165.556,56154067
12/8/2022,166.863,169.172,166.45,169.103,66854621
15/8/2022,168.533,170.371,168.366,170.174,53149819
16/8/2022,169.771,170.685,168.671,170.017,55395396
17/8/2022,169.762,173.083,169.565,171.511,78156953
18/8/2022,170.725,171.854,170.105,171.117,61205433
19/8/2022,170.017,170.715,168.327,168.533,69121351
22/8/2022,166.735,166.902,164.23,164.652,67824835
23/8/2022,164.171,165.772,163.748,164.318,53204229
24/8/2022,164.406,165.183,163.355,164.613,52903958
25/8/2022,165.841,167.177,165.419,167.069,50326347
26/8/2022,167.6,168.072,160.712,160.771,77586059
29/8/2022,158.344,160.063,157.037,158.57,72037388
30/8/2022,159.307,159.729,154.974,156.143,76549619
31/8/2022,157.518,157.784,154.404,154.482,86458895
1/9/2022,153.913,155.661,151.977,155.21,72937362
2/9/2022,156.968,157.568,152.271,153.097,75617743
6/9/2022,153.745,154.355,151.014,151.839,72431219
7/9/2022,152.124,153.942,150.935,153.244,85926858
8/9/2022,151.947,153.637,150.021,151.77,83445028
9/9/2022,152.763,155.072,152.055,154.63,66844208
12/9/2022,156.811,161.4,156.526,160.584,103128405
13/9/2022,157.116,157.745,150.699,151.161,120520793
14/9/2022,152.095,154.364,150.935,152.606,86433666
15/9/2022,151.957,152.537,148.744,149.717,88905564
16/9/2022,148.577,148.715,145.786,148.076,159453081
19/9/2022,146.71,151.869,146.504,151.79,80055522
20/9/2022,150.729,155.327,150.414,154.168,105814597
21/9/2022,154.6,155.976,150.925,151.043,99925971
22/9/2022,149.727,151.78,148.282,150.08,85143598
23/9/2022,148.557,148.833,145.973,147.811,94357755
26/9/2022,147.054,151.092,147.034,148.145,91714117
27/9/2022,150.08,152.026,147.339,149.117,82972298
28/9/2022,145.069,148.017,142.318,147.231,144137027
29/9/2022,143.556,144.165,138.23,139.999,125906933
30/9/2022,138.82,140.608,135.597,135.794,122749955
3/10/2022,135.803,140.579,135.292,139.969,112321176
4/10/2022,142.505,143.674,141.748,143.556,86300738
5/10/2022,141.561,144.814,140.52,143.851,78087152
6/10/2022,143.271,144.971,142.691,142.898,67211100
7/10/2022,140.058,140.608,137.022,137.651,84429370
10/10/2022,137.975,139.419,136.157,137.975,73594802
11/10/2022,137.464,138.889,135.813,136.56,75692345
12/10/2022,136.707,137.916,135.754,135.931,69207245
13/10/2022,132.639,141.09,132.03,140.5,111252419
14/10/2022,141.797,142.003,135.784,135.97,87055250
17/10/2022,138.613,140.412,137.827,139.93,83766417
18/10/2022,142.957,144.145,138.162,141.247,97410347
19/10/2022,139.223,142.426,139.036,141.355,60682917
20/10/2022,140.53,143.35,140.166,140.893,63398501
21/10/2022,140.382,145.275,140.166,144.706,85041537
24/10/2022,144.627,147.614,143.458,146.848,74658813
25/10/2022,147.477,149.835,146.759,149.687,73430985
26/10/2022,148.331,149.343,145.462,146.749,86658591
27/10/2022,145.492,146.455,141.62,142.279,107279047
28/10/2022,145.619,154.758,145.246,153.028,161893393
31/10/2022,150.493,151.554,149.275,150.67,96237721
1/11/2022,152.38,152.743,146.533,148.027,78979638
2/11/2022,146.356,149.52,142.475,142.505,91974668
3/11/2022,139.586,140.313,136.334,136.462,96213457
4/11/2022,139.847,140.418,132.259,136.196,138592372
7/11/2022,134.946,136.954,133.529,136.727,82058683
8/11/2022,138.194,139.198,135.32,137.298,88489493
9/11/2022,136.314,136.363,132.466,132.741,73735402
10/11/2022,139.011,144.552,137.298,144.552,116978167
11/11/2022,143.518,147.642,142.091,147.337,92496428
14/11/2022,146.619,147.908,145.103,145.94,72216038
15/11/2022,149.818,151.166,146.215,147.672,88449897
16/11/2022,146.776,147.505,144.965,146.442,63204765
17/11/2022,144.119,149.089,143.843,148.341,79120621
18/11/2022,149.906,150.29,147.603,148.902,73648569
21/11/2022,147.79,147.997,145.389,145.674,57797274
22/11/2022,145.792,148.046,144.611,147.81,50986473
23/11/2022,147.091,149.434,146.983,148.686,57381244
25/11/2022,145.969,146.53,144.798,145.772,34640408
28/11/2022,142.849,144.326,141.117,141.944,68153102
29/11/2022,142.013,142.524,138.135,138.942,82441748
30/11/2022,139.168,146.373,138.332,145.694,109622943
1/12/2022,145.871,146.776,144.296,145.969,70125844
2/12/2022,143.656,145.664,143.351,145.477,64414437
5/12/2022,145.438,148.538,143.469,144.316,67740095
6/12/2022,144.749,144.975,139.68,140.654,63705633
7/12/2022,139.946,141.107,137.79,138.715,68620670
8/12/2022,140.113,141.255,138.873,140.399,61147749
9/12/2022,140.094,143.273,138.676,139.916,74895967
12/12/2022,140.448,142.219,138.834,142.21,69350580
13/12/2022,147.141,147.603,141.964,143.174,92404428
14/12/2022,143.056,144.345,138.932,140.95,80992388
15/12/2022,138.883,139.562,133.883,134.346,97370443
16/12/2022,134.533,135.477,131.619,132.387,157629110
19/12/2022,132.978,133.066,129.247,130.281,78336387
20/12/2022,129.316,131.147,127.84,130.212,76210673
21/12/2022,130.881,134.651,130.655,133.312,84571803
22/12/2022,132.23,132.436,128.243,130.143,76623352
23/12/2022,128.854,130.33,127.594,129.779,62807732
27/12/2022,129.306,129.336,126.688,127.978,67918631
28/12/2022,127.623,128.962,123.883,124.051,84089918
29/12/2022,125.97,128.421,125.714,127.564,74508889
30/12/2022,126.383,127.899,125.419,127.879,75818360
3/1/2023,128.224,128.834,122.21,123.096,110347931
4/1/2023,124.887,126.629,123.106,124.366,87707148
5/1/2023,125.123,125.753,122.791,123.047,79684860
6/1/2023,124.021,128.234,122.919,127.574,86369662
9/1/2023,128.411,131.304,127.84,128.096,69673486
10/1/2023,128.204,129.188,126.098,128.667,62887732
11/1/2023,129.178,131.403,128.401,131.383,68362616
12/1/2023,131.767,132.141,129.365,131.304,70253021
13/1/2023,129.946,132.791,129.582,132.633,56897297
17/1/2023,132.702,135.123,132.013,133.794,62642085
18/1/2023,134.661,136.422,132.899,133.076,68573164
19/1/2023,131.964,134.1,131.659,133.135,57360546
20/1/2023,133.145,135.842,132.102,135.694,78957432
23/1/2023,135.94,141.058,135.724,138.883,80469900
24/1/2023,138.096,140.901,138.086,140.281,65386579
25/1/2023,138.666,140.182,136.619,139.621,64760779
26/1/2023,140.91,141.973,139.66,141.688,53251167
27/1/2023,140.9,144.906,140.822,143.627,69442224
30/1/2023,142.672,143.253,140.595,140.743,63004933
31/1/2023,140.448,142.062,140.034,142.013,64834816
1/2/2023,141.698,144.296,139.09,143.135,76437847
2/2/2023,146.55,148.794,145.831,148.44,116471249
3/2/2023,145.694,154.896,145.497,152.061,151921052
6/2/2023,150.162,150.684,148.4,149.335,68755752
7/2/2023,148.262,152.78,148.262,152.209,82007541
8/2/2023,151.451,152.14,148.784,149.522,63108115
9/2/2023,151.353,151.894,148.046,148.489,55123133
10/2/2023,147.326,149.179,147.089,148.854,56630275
13/2/2023,148.794,152.057,148.765,151.653,61310789
14/2/2023,149.948,151.574,148.706,151.012,60826414
15/2/2023,150.924,153.279,150.697,153.112,64637411
16/2/2023,151.318,154.098,151.16,151.515,67194453
17/2/2023,150.174,150.815,148.696,150.372,58299489
21/2/2023,148.055,149.139,146.291,146.36,58026574
22/2/2023,146.744,147.809,145.059,146.783,50282836
23/2/2023,147.947,148.193,145.137,147.266,47703109
24/2/2023,145.009,145.088,143.639,144.615,54677463
27/2/2023,145.601,147.04,145.344,145.808,44355921
28/2/2023,144.95,146.951,144.733,145.305,49825160
1/3/2023,144.733,145.128,142.939,143.235,54686732
2/3/2023,142.318,144.615,141.845,143.826,51492138
3/3/2023,145.926,148.952,145.226,148.873,69722247
6/3/2023,151.594,154.068,151.269,151.633,86307667
7/3/2023,151.505,151.83,148.972,149.435,55379702
8/3/2023,150.628,151.278,149.662,150.687,46530710
9/3/2023,151.367,152.333,148.085,148.439,53064829
10/3/2023,148.065,148.785,145.502,146.379,67593177
13/3/2023,145.699,150.953,145.591,148.321,83251059
14/3/2023,149.12,151.209,147.957,150.411,72643515
15/3/2023,149.031,151.062,147.779,150.805,76065941
16/3/2023,149.987,154.226,149.475,153.624,75073489
17/3/2023,153.851,154.502,152.077,152.787,97531671
20/3/2023,152.856,155.566,151.949,155.152,72589788
21/3/2023,155.073,157.124,154.305,157.005,72882423
22/3/2023,157.025,159.825,155.556,155.576,74620736
23/3/2023,156.562,159.243,155.428,156.66,66656423
24/3/2023,156.591,158.05,155.596,157.962,58351163
27/3/2023,157.656,158.474,155.616,156.02,51642146
28/3/2023,155.714,156.227,153.753,155.399,45335414
29/3/2023,157.094,158.75,157.074,158.474,50573053
30/3/2023,159.223,160.15,158.967,160.042,48794816
31/3/2023,160.12,162.644,159.598,162.545,67768041
3/4/2023,161.924,163.915,161.875,163.797,56162582
4/4/2023,164.221,164.458,162.752,163.265,45617445
5/4/2023,162.387,162.693,159.49,161.421,50776111
6/4/2023,160.11,162.604,159.687,162.309,44741914
10/4/2023,159.115,159.716,157.794,159.716,47035499
11/4/2023,160.032,160.041,158.218,158.504,46963818
12/4/2023,158.918,159.746,157.498,157.814,49417177
13/4/2023,159.322,163.432,159.115,163.196,67468196
14/4/2023,162.24,163.945,161.481,162.851,48681260
17/4/2023,162.732,163.028,161.688,162.87,40923345
18/4/2023,163.728,165.019,163.285,164.093,49210097
19/4/2023,163.432,165.759,163.176,165.236,47038743
20/4/2023,163.718,165.473,163.196,164.27,51707311
21/4/2023,162.693,164.073,162.141,162.663,57504238
24/4/2023,162.644,163.235,161.55,162.969,41350537
25/4/2023,162.831,163.935,161.392,161.431,48018443
26/4/2023,160.732,162.92,160.475,161.421,44849075
27/4/2023,162.831,166.153,162.831,166.005,63975493
28/4/2023,166.084,167.424,165.483,167.257,54486537
1/5/2023,166.863,168.016,166.232,167.168,51723570
2/5/2023,167.661,167.917,165.148,166.133,47734167
3/5/2023,167.079,168.479,164.773,165.059,64205852
4/5/2023,162.535,164.655,161.964,163.423,80075349
5/5/2023,168.538,171.811,168.322,171.091,111833075
8/5/2023,170.017,171.367,169.652,171.022,55163645
9/5/2023,170.579,171.062,169.15,169.317,44679625
10/5/2023,170.549,171.545,169.445,171.081,52957295
11/5/2023,171.367,172.097,169.711,171.269,48807616
12/5/2023,171.377,171.812,168.791,170.341,44944945
15/5/2023,170.923,170.973,169.255,169.847,36785332
16/5/2023,169.768,170.904,169.581,169.847,41566368
17/5/2023,169.492,170.696,168.219,170.459,57203052
18/5/2023,170.765,172.976,170.351,172.789,64650687
19/5/2023,174.112,174.112,172.68,172.898,55088622
22/5/2023,171.733,172.453,171.21,171.95,43008105
23/5/2023,170.894,171.141,169.068,169.344,50091809
24/5/2023,168.88,170.193,168.318,169.62,44560396
25/5/2023,170.183,171.654,169.472,170.755,55334199
26/5/2023,171.081,173.5,170.874,173.164,54126705
30/5/2023,174.674,176.678,174.289,175.01,55241534
31/5/2023,175.04,177.033,174.477,174.96,98338461
1/6/2023,175.405,177.793,174.645,177.764,68011804
2/6/2023,178.692,179.432,176.945,178.613,61196097
5/6/2023,180.271,182.561,175.74,177.26,120371341
6/6/2023,177.645,177.793,175.138,176.895,64010773
7/6/2023,176.135,178.869,175.03,175.523,61144462
8/6/2023,175.602,178.504,175.168,178.238,49566280
9/6/2023,179.156,179.876,178.297,178.623,48268375
12/6/2023,178.929,181.515,178.632,181.416,53573836
13/6/2023,180.439,181.771,180.083,180.942,54219585
14/6/2023,181.001,182.008,179.669,181.574,56720677
15/6/2023,181.584,184.111,181.406,183.607,64587996
16/6/2023,184.318,184.575,181.89,182.531,99948280
20/6/2023,182.028,183.696,182.028,182.62,49155865
21/6/2023,182.512,183.015,180.232,181.584,48876109
22/6/2023,181.367,184.634,181.298,184.585,50583386
23/6/2023,183.153,185.137,182.62,184.269,52430901
26/6/2023,184.417,185.621,182.837,182.877,47467547
27/6/2023,183.489,185.957,183.272,185.631,50075529
28/6/2023,185.503,187.447,185.177,186.805,50555244
29/6/2023,186.638,187.615,186.499,187.141,45748640
30/6/2023,189.155,191.968,188.79,191.464,84112506
3/7/2023,191.277,191.376,189.283,189.974,31051855
5/7/2023,189.096,190.487,188.158,188.859,46314233
6/7/2023,187.388,189.54,186.756,189.332,44511819
7/7/2023,188.938,190.181,187.783,188.217,46210294
10/7/2023,186.815,187.536,184.624,186.174,59148209
11/7/2023,186.717,186.855,184.19,185.651,46035683
12/7/2023,187.23,189.224,186.036,187.319,59965509
13/7/2023,188.039,188.72,187.329,188.079,40808283
14/7/2023,187.773,188.711,187.181,188.227,41078653
17/7/2023,189.421,191.81,189.333,191.484,49867649
18/7/2023,190.852,191.82,189.934,191.228,47664464
19/7/2023,190.606,195.669,190.161,192.58,79467390
20/7/2023,192.57,193.932,190.014,190.635,58811608
21/7/2023,191.593,192.452,188.76,189.461,71022333
24/7/2023,190.912,192.392,189.767,190.26,44791667
25/7/2023,190.833,191.928,190.428,191.119,36801630
26/7/2023,191.168,193.113,190.823,191.988,46858719
27/7/2023,193.488,194.653,190.063,190.724,46847162
28/7/2023,192.156,194.09,191.632,193.301,47667629
31/7/2023,193.527,193.952,192.738,193.913,38322618
1/8/2023,193.705,194.189,192.758,193.083,34720742
2/8/2023,192.521,192.659,189.372,190.092,49738436
3/8/2023,189.096,189.885,188.227,188.701,60444239
4/8/2023,183.124,184.96,179.57,179.639,114459027
7/8/2023,179.777,180.764,175.059,176.54,96315712
8/8/2023,177.369,177.941,175.286,177.478,66946959
9/8/2023,178.534,178.593,174.724,175.888,59598618
10/8/2023,177.162,178.415,175.306,175.671,53980521
11/8/2023,175.266,176.551,174.505,175.73,51433913
14/8/2023,175.908,177.609,175.256,177.381,43169678
15/8/2023,176.808,177.401,174.999,175.394,43117271
16/8/2023,175.078,176.472,174.455,174.525,46420855
17/8/2023,175.088,175.454,171.47,171.984,65297633
18/8/2023,170.304,173.072,169.968,172.469,60463578
21/8/2023,173.042,174.09,171.727,173.803,45775431
22/8/2023,175.009,175.622,174.208,175.177,41551929
23/8/2023,176.452,179.447,176.264,179.022,52112057
24/8/2023,178.577,179.002,173.971,174.337,54309303
25/8/2023,175.325,177.075,173.783,176.541,50853613
28/8/2023,178.004,178.498,176.482,178.103,43313086
29/8/2023,177.618,182.758,177.421,181.987,52389916
30/8/2023,182.798,185.674,182.6,185.476,60109444
31/8/2023,185.664,186.929,185.308,185.694,60090252
1/9/2023,187.295,187.72,186.099,187.265,45236342
5/9/2023,186.099,187.779,185.437,187.503,44755473
6/9/2023,186.218,186.662,179.368,180.791,80808754
7/9/2023,173.151,176.146,171.53,175.503,111185765
8/9/2023,176.284,178.152,175.73,176.116,64791967
11/9/2023,177.984,178.211,175.286,177.282,58270189
12/9/2023,177.411,178.043,172.795,174.258,89323382
13/9/2023,174.465,175.246,171.965,172.192,83291764
14/9/2023,171.984,174.06,171.569,173.704,60190408
15/9/2023,174.436,174.455,171.807,172.983,107993848
18/9/2023,174.436,177.302,174.129,175.908,66478490
19/9/2023,175.464,177.549,175.078,176.996,51226551
20/9/2023,177.183,177.618,173.368,173.457,57759267
21/9/2023,172.528,174.258,171.846,171.915,62417583
22/9/2023,172.647,175.029,172.034,172.765,56068315
25/9/2023,172.182,174.92,172.133,174.04,45637838
26/9/2023,172.795,173.171,169.671,169.968,63840696
27/9/2023,170.62,171.036,167.092,168.456,66146602
28/9/2023,167.378,170.037,165.678,168.713,55642277
29/9/2023,170.027,171.065,168.367,169.227,51260340
2/10/2023,169.237,172.281,168.95,171.737,51560232
3/10/2023,170.264,171.619,168.841,170.403,49020091
4/10/2023,169.108,172.192,168.99,171.648,52406106
5/10/2023,171.777,173.418,170.68,172.884,47965769
6/10/2023,171.787,175.928,171.174,175.434,56603337
9/10/2023,174.762,176.976,173.764,176.917,41899750
10/10/2023,176.037,177.638,175.889,176.324,43191819
11/10/2023,176.136,177.767,175.543,177.717,47000269
12/10/2023,177.984,180.228,176.966,178.617,56085802
13/10/2023,179.318,179.822,176.076,176.778,50831368
16/10/2023,174.702,177.005,174.465,176.65,51908641
17/10/2023,174.604,176.353,172.775,175.098,56882750
18/10/2023,173.546,175.523,173.082,173.803,54130019
19/10/2023,174.001,175.78,173.161,173.428,58615945
20/10/2023,173.279,173.388,170.64,170.877,63499813
23/10/2023,168.93,171.994,167.962,170.996,55331637
24/10/2023,171.045,171.658,169.464,171.431,43309036
